code.int32(),name.string(),market.string(),code_of_industry_33.int32(),industry_33.string(),code_of_industry_17.int32(),industry_17.string(),code_of_group.int32(),group.string()
9031,西日本鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9033,広島電鉄,市場第二部（内国株）,5050,陸運業,12,運輸・物流,,
9034,南総通運,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流,,
9036,東部ネットワーク,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流,,
9037,ハマキョウレックス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,6,TOPIX Small 1
9039,サカイ引越センター,市場第一部（内国株）,5050,陸運業,12,運輸・物流,6,TOPIX Small 1
9041,近鉄グループホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9042,阪急阪神ホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9044,南海電気鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9045,京阪ホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9046,神戸電鉄,市場第一部（内国株）,5050,陸運業,12,運輸・物流,7,TOPIX Small 2
9048,名古屋鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9049,京福電気鉄道,市場第二部（内国株）,5050,陸運業,12,運輸・物流,,
9051,センコン物流,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流,,
9052,山陽電気鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流,7,TOPIX Small 2
9055,アルプス物流,市場第一部（内国株）,5050,陸運業,12,運輸・物流,7,TOPIX Small 2
9057,遠州トラック,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流,,
9058,トランコム,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9059,カンダホールディングス,市場第二部（内国株）,5050,陸運業,12,運輸・物流,,
9060,日本ロジテム,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流,,
9062,日本通運,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9063,岡山県貨物運送,市場第二部（内国株）,5050,陸運業,12,運輸・物流,,
9064,ヤマトホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9065,山九,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9066,日新,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9067,丸運,市場第一部（内国株）,5050,陸運業,12,運輸・物流,7,TOPIX Small 2
9068,丸全昭和運輸,市場第一部（内国株）,5050,陸運業,12,運輸・物流,7,TOPIX Small 2
9069,センコーグループホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,6,TOPIX Small 1
9070,トナミホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,7,TOPIX Small 2
9072,ニッコンホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9073,京極運輸商事,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流,,
9074,日本石油輸送,市場第一部（内国株）,5050,陸運業,12,運輸・物流,7,TOPIX Small 2
9075,福山通運,市場第一部（内国株）,5050,陸運業,12,運輸・物流,6,TOPIX Small 1
9076,セイノーホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9078,エスライン,市場第一部（内国株）,5050,陸運業,12,運輸・物流,7,TOPIX Small 2
9081,神奈川中央交通,市場第一部（内国株）,5050,陸運業,12,運輸・物流,7,TOPIX Small 2
9082,大和自動車交通,市場第二部（内国株）,5050,陸運業,12,運輸・物流,,
9083,神姫バス,市場第二部（内国株）,5050,陸運業,12,運輸・物流,,
9086,日立物流,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9087,タカセ,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流,,
9090,丸和運輸機関,市場第一部（内国株）,5050,陸運業,12,運輸・物流,6,TOPIX Small 1
9099,Ｃ＆Ｆロジホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,7,TOPIX Small 2
9101,日本郵船,市場第一部（内国株）,5100,海運業,12,運輸・物流,4,TOPIX Mid400
9104,商船三井,市場第一部（内国株）,5100,海運業,12,運輸・物流,4,TOPIX Mid400
9107,川崎汽船,市場第一部（内国株）,5100,海運業,12,運輸・物流,4,TOPIX Mid400
9110,ＮＳユナイテッド海運,市場第一部（内国株）,5100,海運業,12,運輸・物流,6,TOPIX Small 1
9115,明治海運,市場第一部（内国株）,5100,海運業,12,運輸・物流,7,TOPIX Small 2
9119,飯野海運,市場第一部（内国株）,5100,海運業,12,運輸・物流,6,TOPIX Small 1
9127,玉井商船,市場第二部（内国株）,5100,海運業,12,運輸・物流,,
9130,共栄タンカー,市場第一部（内国株）,5100,海運業,12,運輸・物流,7,TOPIX Small 2
9142,九州旅客鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9143,ＳＧホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400
9145,ビーイングホールディングス,市場第二部（内国株）,5050,陸運業,12,運輸・物流,,
9171,栗林商船,市場第二部（内国株）,5100,海運業,12,運輸・物流,,
9173,東海汽船,市場第二部（内国株）,5100,海運業,12,運輸・物流,,
9176,佐渡汽船,JASDAQ(スタンダード・内国株）,5100,海運業,12,運輸・物流,,
9179,川崎近海汽船,市場第二部（内国株）,5100,海運業,12,運輸・物流,,
9193,東京汽船,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9201,日本航空,市場第一部（内国株）,5150,空運業,12,運輸・物流,4,TOPIX Mid400
9202,ＡＮＡホールディングス,市場第一部（内国株）,5150,空運業,12,運輸・物流,2,TOPIX Large70
9206,スターフライヤー,市場第二部（内国株）,5150,空運業,12,運輸・物流,,
9232,パスコ,市場第一部（内国株）,5150,空運業,12,運輸・物流,7,TOPIX Small 2
9233,アジア航測,市場第二部（内国株）,5150,空運業,12,運輸・物流,,
9240,デリバリーコンサルティング,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9241,フューチャーリンクネットワーク,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9242,メディア総研,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9244,デジタリフト,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9245,リベロ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9246,プロジェクトカンパニー,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9247,ＴＲＥホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
9248,人・夢・技術グループ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
9249,日本エコシステム,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9250,ＧＲＣＳ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9251,ＡＢ＆Ｃｏｍｐａｎｙ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9252,ラストワンマイル,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9253,スローガン,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9260,西本Ｗｉｓｍｅｔｔａｃホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
9262,シルバーライフ,市場第一部（内国株）,6100,小売業,14,小売,7,TOPIX Small 2
9263,ビジョナリーホールディングス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売,,
9264,ポエック,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売,,
9265,ヤマシタヘルスケアホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,市場第一部（内国株）,6100,小売業,14,小売,6,TOPIX Small 1
9268,オプティマスグループ,市場第二部（内国株）,6050,卸売業,13,商社・卸売,,
9270,バリュエンスホールディングス,マザーズ（内国株）,6050,卸売業,13,商社・卸売,,
9271,和心,マザーズ（内国株）,6100,小売業,14,小売,,
9272,ブティックス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
9273,コーア商事ホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
9274,国際紙パルプ商事,市場第一部（内国株）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
9275,ナルミヤ・インターナショナル,市場第一部（内国株）,6100,小売業,14,小売,7,TOPIX Small 2
9278,ブックオフグループホールディングス,市場第一部（内国株）,6100,小売業,14,小売,7,TOPIX Small 2
9279,ギフト,市場第一部（内国株）,6100,小売業,14,小売,7,TOPIX Small 2
9301,三菱倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,4,TOPIX Mid400
9302,三井倉庫ホールディングス,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,6,TOPIX Small 1
9303,住友倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,6,TOPIX Small 1
9304,澁澤倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9305,ヤマタネ,市場第一部（内国株）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
9306,東陽倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9307,杉村倉庫,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9308,乾汽船,市場第一部（内国株）,5100,海運業,12,運輸・物流,7,TOPIX Small 2
9310,日本トランスシティ,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9311,アサガミ,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9312,ケイヒン,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9313,丸八倉庫,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9318,アジア開発キャピタル,市場第二部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行）,,
9319,中央倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9322,川西倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9324,安田倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9325,ファイズホールディングス,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9326,関通,マザーズ（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9327,イー・ロジット,JASDAQ(スタンダード・内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9351,東洋埠頭,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9353,櫻島埠頭,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9355,リンコーコーポレーション,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9358,宇徳,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9360,鈴与シンワート,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,,
9361,伏木海陸運送,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9362,兵機海運,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9363,大運,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9364,上組,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,4,TOPIX Mid400
9365,トレーディア,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9366,サンリツ,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
9367,大東港運,JASDAQ(スタンダード・内国株）,5200,倉庫・運輸関連業,12,運輸・物流,,
9368,キムラユニティー,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
